trade_utc,wallet,wallet_label,token_id,condition_id,question,outcome_label,side,role,fill_price,fill_size,book_before_age_s,best_bid_before,best_ask_before,mid_before,spread_before,book_after_age_s,best_bid_after,best_ask_after,context_status,null_reason
2026-07-05T15:16:46+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,16486915975995693674842844022079007367606300784218695794971169529624889772699,0xf2dbce3795ec857534dde21ec1cc07aed421c1cfc8d632557b74dbd2a81ea181,Wimbledon ATP: Roman Safiullin vs Novak Djokovic,Novak Djokovic,BUY,maker,0.86,15.8412,3,0.86,0.87,0.865,0.01,2,0.86,0.87,good,
2026-07-05T15:16:38+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.072,3.41712,0,0.073,0.08,0.0765,0.007,0,0.073,0.08,excellent,
2026-07-05T15:16:37+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,16486915975995693674842844022079007367606300784218695794971169529624889772699,0xf2dbce3795ec857534dde21ec1cc07aed421c1cfc8d632557b74dbd2a81ea181,Wimbledon ATP: Roman Safiullin vs Novak Djokovic,Novak Djokovic,BUY,maker,0.8600000083990762,81.913771,2,0.86,0.87,0.865,0.01,1,0.86,0.87,excellent,
2026-07-05T15:16:32+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,111634287225976165051045971625853528570396081470085297000633995890794935571765,0xf2dbce3795ec857534dde21ec1cc07aed421c1cfc8d632557b74dbd2a81ea181,Wimbledon ATP: Roman Safiullin vs Novak Djokovic,Roman Safiullin,BUY,maker,0.13,554.3824,1,0.13,0.14,0.135,0.01,1,0.13,0.14,excellent,
2026-07-05T15:16:28+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,111634287225976165051045971625853528570396081470085297000633995890794935571765,0xf2dbce3795ec857534dde21ec1cc07aed421c1cfc8d632557b74dbd2a81ea181,Wimbledon ATP: Roman Safiullin vs Novak Djokovic,Roman Safiullin,BUY,maker,0.13,2.2568,1,0.13,0.14,0.135,0.01,1,0.13,0.14,excellent,
2026-07-05T15:16:25+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,111634287225976165051045971625853528570396081470085297000633995890794935571765,0xf2dbce3795ec857534dde21ec1cc07aed421c1cfc8d632557b74dbd2a81ea181,Wimbledon ATP: Roman Safiullin vs Novak Djokovic,Roman Safiullin,BUY,maker,0.13000000011475205,90.630187,0,0.13,0.14,0.135,0.01,0,0.13,0.14,excellent,
2026-07-05T15:15:50+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,16486915975995693674842844022079007367606300784218695794971169529624889772699,0xf2dbce3795ec857534dde21ec1cc07aed421c1cfc8d632557b74dbd2a81ea181,Wimbledon ATP: Roman Safiullin vs Novak Djokovic,Novak Djokovic,BUY,maker,0.9,801.63,1,0.89,0.92,0.905,0.03,1,0.89,0.92,excellent,
2026-07-05T15:14:46+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.0270000000357712,12.831551,2,0.032,0.039,0.0355,0.007,1,0.031,0.038,excellent,
2026-07-05T15:14:22+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,49879704887492126282668979145051908403872368437254201863109241294433655764437,0x4da73e81ca85a3d9715340bea8dc38c102fe0bf63ba6aa1f3efd8a54d56e9d0d,Wimbledon ATP: Felix Auger-Aliassime vs Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,BUY,maker,0.3900000015581099,60.072786,2,0.39,0.4,0.395,0.01,6,0.39,0.4,excellent,
2026-07-05T15:14:05+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.051,12.64953,0,0.051,0.055,0.053,0.004,0,0.051,0.055,excellent,
2026-07-05T15:11:59+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.0710000005800885,2.080717,3,0.072,0.079,0.0755,0.007,1,0.071,0.076,good,
2026-07-05T15:11:55+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.07100000083981797,1.944469,1,0.071,0.075,0.073,0.004,1,0.072,0.079,excellent,
2026-07-05T15:11:47+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,49879704887492126282668979145051908403872368437254201863109241294433655764437,0x4da73e81ca85a3d9715340bea8dc38c102fe0bf63ba6aa1f3efd8a54d56e9d0d,Wimbledon ATP: Felix Auger-Aliassime vs Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,BUY,maker,0.39,1949.22,1,0.4,0.42,0.41,0.02,2,0.41,0.42,excellent,
2026-07-05T15:11:47+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,49879704887492126282668979145051908403872368437254201863109241294433655764437,0x4da73e81ca85a3d9715340bea8dc38c102fe0bf63ba6aa1f3efd8a54d56e9d0d,Wimbledon ATP: Felix Auger-Aliassime vs Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,BUY,maker,0.39,1982.37,1,0.4,0.42,0.41,0.02,2,0.41,0.42,excellent,
2026-07-05T15:11:47+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,49879704887492126282668979145051908403872368437254201863109241294433655764437,0x4da73e81ca85a3d9715340bea8dc38c102fe0bf63ba6aa1f3efd8a54d56e9d0d,Wimbledon ATP: Felix Auger-Aliassime vs Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,BUY,maker,0.4,1999.2,1,0.4,0.42,0.41,0.02,2,0.41,0.42,excellent,
2026-07-05T15:09:34+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.064,0.07872,1,0.065,0.069,0.067,0.004,1,0.065,0.069,excellent,
2026-07-05T15:09:34+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.064,2.55168,1,0.065,0.069,0.067,0.004,1,0.065,0.069,excellent,
2026-07-05T15:09:31+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,16486915975995693674842844022079007367606300784218695794971169529624889772699,0xf2dbce3795ec857534dde21ec1cc07aed421c1cfc8d632557b74dbd2a81ea181,Wimbledon ATP: Roman Safiullin vs Novak Djokovic,Novak Djokovic,BUY,maker,0.9100000275327276,28.424355,0,0.9,0.92,0.91,0.02,0,0.9,0.92,excellent,
2026-07-05T15:07:10+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.15100000148459033,1.627385,1,0.152,0.16,0.156,0.008,1,0.152,0.164,excellent,
2026-07-05T15:06:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.21700000135375683,3.366188,0,0.219,0.228,0.2235,0.009,0,0.219,0.228,excellent,
2026-07-05T15:06:02+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.2710000006561,37.174211,1,0.271,0.279,0.275,0.008,1,0.271,0.279,excellent,
2026-07-05T15:06:02+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.271000002916,21.653978,1,0.271,0.279,0.275,0.008,1,0.271,0.279,excellent,
2026-07-05T15:05:55+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.27100002484696845,1.156117,0,0.271,0.279,0.275,0.008,0,0.271,0.279,excellent,
2026-07-05T15:04:52+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.321,39.28719,2,0.321,0.329,0.325,0.008,1,0.321,0.328,excellent,
2026-07-05T15:04:32+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,25488999774614392618895746515798757261284069686356272640902684844359070897351,0x4da73e81ca85a3d9715340bea8dc38c102fe0bf63ba6aa1f3efd8a54d56e9d0d,Wimbledon ATP: Felix Auger-Aliassime vs Alejandro Davidovich Fokina,Felix Auger-Aliassime,BUY,maker,0.5300000790654812,1.206595,1,0.53,0.54,0.535,0.01,2,0.53,0.54,excellent,
2026-07-05T15:04:10+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,72457277975190156747962826359474388482003671114276095336746437662254568750249,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Karolina Muchova,BUY,maker,0.6700000018926587,219.479615,2,0.672,0.679,0.6755,0.007,1,0.672,0.679,excellent,
2026-07-05T15:03:34+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.338,0.338,2,0.338,0.339,0.3385,0.001,1,0.335,0.339,excellent,
2026-07-05T15:03:34+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,25488999774614392618895746515798757261284069686356272640902684844359070897351,0x4da73e81ca85a3d9715340bea8dc38c102fe0bf63ba6aa1f3efd8a54d56e9d0d,Wimbledon ATP: Felix Auger-Aliassime vs Alejandro Davidovich Fokina,Felix Auger-Aliassime,BUY,maker,0.56,735.672,2,0.56,0.57,0.565,0.01,1,0.56,0.57,excellent,
2026-07-05T15:03:31+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,25488999774614392618895746515798757261284069686356272640902684844359070897351,0x4da73e81ca85a3d9715340bea8dc38c102fe0bf63ba6aa1f3efd8a54d56e9d0d,Wimbledon ATP: Felix Auger-Aliassime vs Alejandro Davidovich Fokina,Felix Auger-Aliassime,BUY,maker,0.5600000010055132,178.217454,2,0.56,0.57,0.565,0.01,1,0.56,0.57,excellent,
2026-07-05T15:01:26+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.39500003327503147,0.652892,0,0.395,0.396,0.3955,0.001,0,0.395,0.396,excellent,
2026-07-05T15:01:25+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.395,260.7,2,0.395,0.396,0.3955,0.001,1,0.395,0.396,excellent,
2026-07-05T15:01:23+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.3950000042033349,35.239876,0,0.395,0.396,0.3955,0.001,0,0.395,0.396,excellent,
2026-07-05T15:01:22+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.3950000187389541,0.737768,2,0.395,0.396,0.3955,0.001,1,0.395,0.396,excellent,
2026-07-05T15:00:41+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,72457277975190156747962826359474388482003671114276095336746437662254568750249,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Karolina Muchova,BUY,maker,0.6200000100709894,34.475263,2,0.622,0.627,0.6245,0.005,2,0.63,0.648,excellent,
2026-07-05T14:59:47+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.338,0.338,0,0.338,0.339,0.3385,0.001,0,0.338,0.339,excellent,
2026-07-05T14:57:17+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,49879704887492126282668979145051908403872368437254201863109241294433655764437,0x4da73e81ca85a3d9715340bea8dc38c102fe0bf63ba6aa1f3efd8a54d56e9d0d,Wimbledon ATP: Felix Auger-Aliassime vs Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,BUY,taker,0.4,940.632,1,0.39,0.4,0.395,0.01,1,0.39,0.4,excellent,
2026-07-05T14:57:14+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,49879704887492126282668979145051908403872368437254201863109241294433655764437,0x4da73e81ca85a3d9715340bea8dc38c102fe0bf63ba6aa1f3efd8a54d56e9d0d,Wimbledon ATP: Felix Auger-Aliassime vs Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,BUY,taker,0.4,851.048,0,0.39,0.4,0.395,0.01,0,0.39,0.4,excellent,
2026-07-05T14:56:05+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,49879704887492126282668979145051908403872368437254201863109241294433655764437,0x4da73e81ca85a3d9715340bea8dc38c102fe0bf63ba6aa1f3efd8a54d56e9d0d,Wimbledon ATP: Felix Auger-Aliassime vs Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,BUY,maker,0.3900000030474097,40.952813,0,0.39,0.4,0.395,0.01,0,0.39,0.4,excellent,
2026-07-05T14:54:58+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,72457277975190156747962826359474388482003671114276095336746437662254568750249,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Karolina Muchova,BUY,maker,0.6050000098613041,27.607911,1,0.605,0.608,0.6065,0.003,3,0.606,0.61,excellent,
2026-07-05T14:54:50+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,72457277975190156747962826359474388482003671114276095336746437662254568750249,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Karolina Muchova,BUY,maker,0.6030000001276784,1133.472921,1,0.603,0.607,0.605,0.004,3,0.605,0.61,excellent,
2026-07-05T14:54:26+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.39000014030010804,0.639344,5,0.391,0.394,0.3925,0.003,3,0.393,0.396,good,
2026-07-05T14:54:17+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,72457277975190156747962826359474388482003671114276095336746437662254568750249,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Karolina Muchova,BUY,maker,0.605,98.373,2,0.61,0.611,0.6105,0.001,1,0.606,0.609,excellent,
2026-07-05T14:52:35+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.38700000422970016,25.252854,1,0.384,0.388,0.386,0.004,2,0.386,0.388,excellent,
2026-07-05T14:52:22+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,16486915975995693674842844022079007367606300784218695794971169529624889772699,0xf2dbce3795ec857534dde21ec1cc07aed421c1cfc8d632557b74dbd2a81ea181,Wimbledon ATP: Roman Safiullin vs Novak Djokovic,Novak Djokovic,BUY,maker,0.92,11.5,1,0.92,0.93,0.925,0.01,1,0.92,0.93,excellent,
2026-07-05T14:52:20+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.387,1.935,1,0.387,0.388,0.3875,0.001,1,0.387,0.388,excellent,
2026-07-05T14:52:19+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.387,4.8375,0,0.387,0.388,0.3875,0.001,0,0.387,0.388,excellent,
2026-07-05T14:51:31+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.387,3.87,2,0.387,0.388,0.3875,0.001,1,0.387,0.388,excellent,
2026-07-05T14:51:26+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.387,108.31743,1,0.387,0.388,0.3875,0.001,3,0.387,0.388,excellent,
2026-07-05T14:50:55+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.387,0.774,0,0.387,0.388,0.3875,0.001,0,0.387,0.388,excellent,
2026-07-05T14:50:43+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.3870000210259035,6.313213,0,0.387,0.388,0.3875,0.001,0,0.387,0.388,excellent,
2026-07-05T14:50:17+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.387,1315.8,1,0.387,0.388,0.3875,0.001,2,0.387,0.388,excellent,
2026-07-05T14:49:58+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.383,5.745,0,0.383,0.388,0.3855,0.005,0,0.383,0.388,excellent,
2026-07-05T14:49:50+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.383,199.43193,3,0.383,0.388,0.3855,0.005,2,0.384,0.389,good,
2026-07-05T14:49:47+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.3830000023490817,60.162658,0,0.383,0.388,0.3855,0.005,0,0.383,0.388,excellent,
2026-07-05T14:49:41+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.383,1064.36466,0,0.384,0.39,0.387,0.006,0,0.384,0.39,excellent,
2026-07-05T14:49:41+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,83416745767116046345774749740035953488768882990234326717422430865288412974232,0xacb0eed77d09803271dbd3c4bd48e36e7db3bce93d9f9e7b41698c5b374ae726,Wimbledon ATP: Hubert Hurkacz vs Jan-Lennard Struff,Jan-Lennard Struff,BUY,maker,0.22000000063818181,62.051282,0,0.22,0.23,0.225,0.01,0,0.22,0.23,excellent,
2026-07-05T14:49:14+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.383,92.13448,1,0.383,0.388,0.3855,0.005,2,0.383,0.384,excellent,
2026-07-05T14:48:37+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.39100000107651517,63.561576,0,0.39,0.391,0.3905,0.001,0,0.39,0.391,excellent,
2026-07-05T14:48:29+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,38602749023326937015815940958785150688653388148160908371341010873338882432118,0x5f005a68950aeca7600af0f1e81bbb8a9873002bb784076842a6c878b6371fdf,Wimbledon WTA: Karolina Muchova vs Barbora Krejcikova,Barbora Krejcikova,BUY,maker,0.3910000066034523,14.506806,0,0.391,0.392,0.3915,0.001,0,0.391,0.392,excellent,
